site_ID,grassland_type,restoration_measure,gen_sp,species_richness,cover_%,shannon_index,depth,pH
HB_TG_04,B,TG,Galium_palustre,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Dactylorhiza_praetermissa,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Dactylorhiza_praetermissa,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Juncus_effusus,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Juncus_effusus,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Trifolium_pratense,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Trifolium_pratense,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Cardamine_pratensis,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Cardamine_pratensis,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Carex_demissa,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Carex_demissa,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Hydrocotyle_vulgaris,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Hydrocotyle_vulgaris,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Juncus_acutiflorus,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Juncus_acutiflorus,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Mentha_aquatica,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Mentha_aquatica,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Alnus_glutinosa,22,19,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Alnus_glutinosa,22,19,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Phragmites_australis,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Phragmites_australis,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Equisetum_palustre,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Equisetum_palustre,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Lysimachia_vulgaris,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Lysimachia_vulgaris,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Epipactis_palustris,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Epipactis_palustris,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Agrostis_canina,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Agrostis_canina,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Salix_repens,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Salix_repens,22,2,2.3010753727762068,1,7.65
HB_TG_04,B,TG,Campanula_rotundifolia,22,2,2.3010753727762068,0,7.6
HB_TG_04,B,TG,Campanula_rotundifolia,22,2,2.3010753727762068,1,7.65
HB_TG_05,B,TG,Carex_panicea,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Carex_panicea,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Juncus_articulatus,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Juncus_articulatus,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Pedicularis_palustris,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Pedicularis_palustris,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Rhinanthus_angustifolius,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Rhinanthus_angustifolius,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Salix_cinerea,21,19,2.559987382498204,1,7.76
HB_TG_05,B,TG,Salix_cinerea,21,19,2.559987382498204,0,8.03
HB_TG_05,B,TG,Succisa_pratensis,21,19,2.559987382498204,1,7.76
HB_TG_05,B,TG,Succisa_pratensis,21,19,2.559987382498204,0,8.03
HB_TG_05,B,TG,Galium_palustre,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Galium_palustre,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Dactylorhiza_praetermissa,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Dactylorhiza_praetermissa,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Juncus_effusus,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Juncus_effusus,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Trifolium_pratense,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Trifolium_pratense,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Potentilla_erecta,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Potentilla_erecta,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Carex_demissa,21,8,2.559987382498204,1,7.76
HB_TG_05,B,TG,Carex_demissa,21,8,2.559987382498204,0,8.03
HB_TG_05,B,TG,Hydrocotyle_vulgaris,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Hydrocotyle_vulgaris,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Juncus_acutiflorus,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Juncus_acutiflorus,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Alnus_glutinosa,21,8,2.559987382498204,1,7.76
HB_TG_05,B,TG,Alnus_glutinosa,21,8,2.559987382498204,0,8.03
HB_TG_05,B,TG,Phragmites_australis,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Phragmites_australis,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Equisetum_palustre,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Equisetum_palustre,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Quercus_robur,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Quercus_robur,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Epipactis_palustris,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Epipactis_palustris,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Agrostis_canina,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Agrostis_canina,21,2,2.559987382498204,0,8.03
HB_TG_05,B,TG,Salix_repens,21,2,2.559987382498204,1,7.76
HB_TG_05,B,TG,Salix_repens,21,2,2.559987382498204,0,8.03
LM_T_01,B,T,Carex_panicea,30,62,2.360543593066702,1,6.53
LM_T_01,B,T,Carex_panicea,30,62,2.360543593066702,0,4.98
LM_T_01,B,T,Holcus_lanatus,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Holcus_lanatus,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Lotus_pedunculatus,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Lotus_pedunculatus,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Salix_cinerea,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Salix_cinerea,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Succisa_pratensis,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Succisa_pratensis,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Galium_palustre,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Galium_palustre,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Dactylorhiza_praetermissa,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Dactylorhiza_praetermissa,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Anthoxanthum_odoratum,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Anthoxanthum_odoratum,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Prunella_vulgaris,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Prunella_vulgaris,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Trifolium_pratense,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Trifolium_pratense,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Cardamine_pratensis,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Cardamine_pratensis,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Filipendula_ulmaria,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Filipendula_ulmaria,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Lythrum_salicaria,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Lythrum_salicaria,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Luzula_campestris,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Luzula_campestris,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Potentilla_erecta,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Potentilla_erecta,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Cirsium_palustre,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Cirsium_palustre,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Ranunculus_acris,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Ranunculus_acris,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Agrostis_capillaris,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Agrostis_capillaris,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Carex_pallescens,30,19,2.360543593066702,1,6.53
LM_T_01,B,T,Carex_pallescens,30,19,2.360543593066702,0,4.98
LM_T_01,B,T,Carex_pulicaris,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Carex_pulicaris,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Equisetum_palustre,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Equisetum_palustre,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Juncus_effusus,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Juncus_effusus,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Ajuga_reptans,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Ajuga_reptans,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Plantago_lanceolata,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Plantago_lanceolata,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Taraxacum_officinale,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Taraxacum_officinale,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Lysimachia_vulgaris,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Lysimachia_vulgaris,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Centaurea_jacea,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Centaurea_jacea,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Danthonia_decumbens,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Danthonia_decumbens,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Angelica_sylvestris,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Angelica_sylvestris,30,2,2.360543593066702,0,4.98
LM_T_01,B,T,Valeriana_dioica,30,2,2.360543593066702,1,6.53
LM_T_01,B,T,Valeriana_dioica,30,2,2.360543593066702,0,4.98
LM_T_02,B,T,Holcus_lanatus,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Holcus_lanatus,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Lotus_pedunculatus,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Lotus_pedunculatus,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Rhinanthus_angustifolius,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Rhinanthus_angustifolius,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Salix_cinerea,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Salix_cinerea,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Succisa_pratensis,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Succisa_pratensis,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Galium_palustre,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Galium_palustre,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Dactylorhiza_praetermissa,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Dactylorhiza_praetermissa,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Anthoxanthum_odoratum,25,19,2.7023438036524974,1,5.57
LM_T_02,B,T,Anthoxanthum_odoratum,25,19,2.7023438036524974,0,4.9
LM_T_02,B,T,Betula_pubescens,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Betula_pubescens,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Prunella_vulgaris,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Prunella_vulgaris,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Trifolium_pratense,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Trifolium_pratense,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Betula_pendula,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Betula_pendula,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Luzula_campestris,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Luzula_campestris,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Potentilla_erecta,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Potentilla_erecta,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Alnus_glutinosa,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Alnus_glutinosa,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Phragmites_australis,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Phragmites_australis,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Agrostis_capillaris,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Agrostis_capillaris,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Carex_pulicaris,25,8,2.7023438036524974,1,5.57
LM_T_02,B,T,Carex_pulicaris,25,8,2.7023438036524974,0,4.9
LM_T_02,B,T,Equisetum_palustre,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Equisetum_palustre,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Lysimachia_vulgaris,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Lysimachia_vulgaris,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Carex_hostiana,25,19,2.7023438036524974,1,5.57
LM_T_02,B,T,Carex_hostiana,25,19,2.7023438036524974,0,4.9
LM_T_02,B,T,Danthonia_decumbens,25,19,2.7023438036524974,1,5.57
LM_T_02,B,T,Danthonia_decumbens,25,19,2.7023438036524974,0,4.9
LM_T_02,B,T,Molinia_caerulea,25,8,2.7023438036524974,1,5.57
LM_T_02,B,T,Molinia_caerulea,25,8,2.7023438036524974,0,4.9
LM_T_02,B,T,Valeriana_dioica,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Valeriana_dioica,25,2,2.7023438036524974,0,4.9
LM_T_02,B,T,Briza_media,25,2,2.7023438036524974,1,5.57
LM_T_02,B,T,Briza_media,25,2,2.7023438036524974,0,4.9
LM_T_03,B,T,Carex_panicea,22,8,2.634841421153208,1,7.61
LM_T_03,B,T,Carex_panicea,22,8,2.634841421153208,0,6.52
LM_T_03,B,T,Holcus_lanatus,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Holcus_lanatus,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Juncus_articulatus,22,19,2.634841421153208,1,7.61
LM_T_03,B,T,Juncus_articulatus,22,19,2.634841421153208,0,6.52
LM_T_03,B,T,Lotus_pedunculatus,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Lotus_pedunculatus,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Succisa_pratensis,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Succisa_pratensis,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Galium_palustre,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Galium_palustre,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Filipendula_ulmaria,22,19,2.634841421153208,1,7.61
LM_T_03,B,T,Filipendula_ulmaria,22,19,2.634841421153208,0,6.52
LM_T_03,B,T,Lythrum_salicaria,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Lythrum_salicaria,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Cirsium_palustre,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Cirsium_palustre,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Hydrocotyle_vulgaris,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Hydrocotyle_vulgaris,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Mentha_aquatica,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Mentha_aquatica,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Alnus_glutinosa,22,8,2.634841421153208,1,7.61
LM_T_03,B,T,Alnus_glutinosa,22,8,2.634841421153208,0,6.52
LM_T_03,B,T,Ranunculus_acris,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Ranunculus_acris,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Agrostis_capillaris,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Agrostis_capillaris,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Carex_pallescens,22,19,2.634841421153208,1,7.61
LM_T_03,B,T,Carex_pallescens,22,19,2.634841421153208,0,6.52
LM_T_03,B,T,Equisetum_palustre,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Equisetum_palustre,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Ajuga_reptans,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Ajuga_reptans,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Lysimachia_vulgaris,22,8,2.634841421153208,1,7.61
LM_T_03,B,T,Lysimachia_vulgaris,22,8,2.634841421153208,0,6.52
LM_T_03,B,T,Centaurea_jacea,22,8,2.634841421153208,1,7.61
LM_T_03,B,T,Centaurea_jacea,22,8,2.634841421153208,0,6.52
LM_T_03,B,T,Angelica_sylvestris,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Angelica_sylvestris,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Valeriana_dioica,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Valeriana_dioica,22,2,2.634841421153208,0,6.52
LM_T_03,B,T,Briza_media,22,2,2.634841421153208,1,7.61
LM_T_03,B,T,Briza_media,22,2,2.634841421153208,0,6.52
LM_T_04,B,T,Carex_panicea,28,19,2.7729370269490774,0,6.7
LM_T_04,B,T,Carex_panicea,28,19,2.7729370269490774,1,7.89
LM_T_04,B,T,Holcus_lanatus,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Holcus_lanatus,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Rhinanthus_angustifolius,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Rhinanthus_angustifolius,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Salix_cinerea,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Salix_cinerea,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Galium_palustre,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Galium_palustre,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Dactylorhiza_praetermissa,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Dactylorhiza_praetermissa,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Anthoxanthum_odoratum,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Anthoxanthum_odoratum,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Betula_pubescens,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Betula_pubescens,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Trifolium_pratense,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Trifolium_pratense,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Luzula_campestris,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Luzula_campestris,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Potentilla_erecta,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Potentilla_erecta,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Alnus_glutinosa,28,8,2.7729370269490774,0,6.7
LM_T_04,B,T,Alnus_glutinosa,28,8,2.7729370269490774,1,7.89
LM_T_04,B,T,Ranunculus_acris,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Ranunculus_acris,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Dactylorhiza_maculata,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Dactylorhiza_maculata,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Phragmites_australis,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Phragmites_australis,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Agrostis_capillaris,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Agrostis_capillaris,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Calluna_vulgaris,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Calluna_vulgaris,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Carex_pallescens,28,19,2.7729370269490774,0,6.7
LM_T_04,B,T,Carex_pallescens,28,19,2.7729370269490774,1,7.89
LM_T_04,B,T,Carex_pulicaris,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Carex_pulicaris,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Equisetum_palustre,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Equisetum_palustre,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Plantago_lanceolata,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Plantago_lanceolata,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Lysimachia_vulgaris,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Lysimachia_vulgaris,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Quercus_robur,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Quercus_robur,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Carex_hostiana,28,19,2.7729370269490774,0,6.7
LM_T_04,B,T,Carex_hostiana,28,19,2.7729370269490774,1,7.89
LM_T_04,B,T,Danthonia_decumbens,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Danthonia_decumbens,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Molinia_caerulea,28,19,2.7729370269490774,0,6.7
LM_T_04,B,T,Molinia_caerulea,28,19,2.7729370269490774,1,7.89
LM_T_04,B,T,Valeriana_dioica,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Valeriana_dioica,28,2,2.7729370269490774,1,7.89
LM_T_04,B,T,Leucanthemum_vulgare,28,2,2.7729370269490774,0,6.7
LM_T_04,B,T,Leucanthemum_vulgare,28,2,2.7729370269490774,1,7.89
LM_T_05,B,T,Carex_panicea,23,87,1.884616130210272,0,7.21
LM_T_05,B,T,Carex_panicea,23,87,1.884616130210272,1,7.28
LM_T_05,B,T,Holcus_lanatus,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Holcus_lanatus,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Lotus_pedunculatus,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Lotus_pedunculatus,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Succisa_pratensis,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Succisa_pratensis,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Galium_palustre,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Galium_palustre,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Anthoxanthum_odoratum,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Anthoxanthum_odoratum,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Filipendula_ulmaria,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Filipendula_ulmaria,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Lythrum_salicaria,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Lythrum_salicaria,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Potentilla_erecta,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Potentilla_erecta,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Cirsium_palustre,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Cirsium_palustre,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Juncus_acutiflorus,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Juncus_acutiflorus,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Ranunculus_acris,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Ranunculus_acris,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Carex_pallescens,23,8,1.884616130210272,0,7.21
LM_T_05,B,T,Carex_pallescens,23,8,1.884616130210272,1,7.28
LM_T_05,B,T,Carex_pulicaris,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Carex_pulicaris,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Juncus_conglomeratus,23,8,1.884616130210272,0,7.21
LM_T_05,B,T,Juncus_conglomeratus,23,8,1.884616130210272,1,7.28
LM_T_05,B,T,Ajuga_reptans,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Ajuga_reptans,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Lysimachia_vulgaris,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Lysimachia_vulgaris,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Centaurea_jacea,23,8,1.884616130210272,0,7.21
LM_T_05,B,T,Centaurea_jacea,23,8,1.884616130210272,1,7.28
LM_T_05,B,T,Danthonia_decumbens,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Danthonia_decumbens,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Molinia_caerulea,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Molinia_caerulea,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Valeriana_dioica,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Valeriana_dioica,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Briza_media,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Briza_media,23,2,1.884616130210272,1,7.28
LM_T_05,B,T,Equisetum_palustre,23,2,1.884616130210272,0,7.21
LM_T_05,B,T,Equisetum_palustre,23,2,1.884616130210272,1,7.28
SH_T_01,B,T,Carex_panicea,15,8,2.269703001014568,1,5.82
SH_T_01,B,T,Carex_panicea,15,8,2.269703001014568,0,5.54
SH_T_01,B,T,Juncus_articulatus,15,2,2.269703001014568,1,5.82
SH_T_01,B,T,Juncus_articulatus,15,2,2.269703001014568,0,5.54
SH_T_01,B,T,Rhinanthus_angustifolius,15,2,2.269703001014568,1,5.82
SH_T_01,B,T,Rhinanthus_angustifolius,15,2,2.269703001014568,0,5.54
SH_T_01,B,T,Salix_cinerea,15,19,2.269703001014568,1,5.82
SH_T_01,B,T,Salix_cinerea,15,19,2.269703001014568,0,5.54
SH_T_01,B,T,Succisa_pratensis,15,8,2.269703001014568,1,5.82
SH_T_01,B,T,Succisa_pratensis,15,8,2.269703001014568,0,5.54
SH_T_01,B,T,Anthoxanthum_odoratum,15,2,2.269703001014568,1,5.82
SH_T_01,B,T,Anthoxanthum_odoratum,15,2,2.269703001014568,0,5.54
SH_T_01,B,T,Betula_pubescens,15,2,2.269703001014568,1,5.82
SH_T_01,B,T,Betula_pubescens,15,2,2.269703001014568,0,5.54
SH_T_01,B,T,Betula_pendula,15,8,2.269703001014568,1,5.82
